Adult Asthma-COPD Organisational audit full results - 06/09/21 - 08/10/21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,,,,Admission numbers,,,,,,,,,,,,Beds for admitted patients,,,,,,,,,,Staffing levels: Number of staff posts in respiratory team (Whole time equivalent (WTE)),,,,,,,,,,,,,,,,,,,,,,,,Access to specialist staff and services,,,Patient access to onsite palliative care,,,7-day working: Operating days/times of system of speciality triage of patients to respiratory medicine,,,,Availability of on-call respiratory consultant,,,,Days/times senior decision maker from respiratory team (ST3 or above) undertakes ward round of new asthma/COPD patients on MAU/admissions ward,,,,Days/times senior decision maker from respiratory team (ST3 or above) undertakes ward round of new asthma/COPD patients on respiratory ward(s),,,,Days/times senior decision maker from respiratory team (ST3 or above) undertakes ward round of new asthma/COPD patients on other wards,,,,Availability of respiratory nurse(s) to review COPD patients,,,,Availability of respiratory nurse(s) to review asthma patients,,,,Availability of respiratory physiotherapist(s) to review COPD patients,,,,Availability of respiratory physiotherapist(s) to review asthma patients,,,,Management of care,,Pulmonary rehabilitation (PR) service available to COPD patients discharged following flare-up,,,,,Integration of care,,Outreach early/supported discharge,,,In-reach/supported discharge,,,Admissions avoidance,,,,Oxygen assessment service,,,,Medicine management service,,,,Chronic disease management,,,,Nebuliser service,,,,Smoking cessation advice,,,,,,MDT meeting - staff attendance: Physician posts,,,MDT meeting - staff attendance: Nurse posts,,MDT meeting - staff attendance: Physiotherapist posts,,MDT meeting - staff attendance: Other healthcare professional posts,,,,,,,,Patient/carer engagement,,,Asthma: Process of transitioning young people from paediatric - adult services includes ensuring:,,,,,
Region,Integrated Care System (ICS),Trust/Local Health Board name,Hospital name (d = 159),Number of adult medical emergency admissions in 2020/21 financial year ,Number of adult medical emergency admissions in 2020/21 financial year per medical bed,Number of respiratory coded medical emergency admissions in 2020/21 financial year ,Number of respiratory coded emergency admissions in 2020/21 financial year per respiratory bed,Number of COPD coded emergency admissions in 2020/21 financial year ,"Number of COPD coded emergency admissions in 2020/21 financial year per 1,000 adult medical emergency admissions ","Total number of COPD coded emergency admissions who were discharged from, or died on, dedicated respiratory ward(s) in the 2020/21 financial year","National average proportion of COPD coded emergency admissions who were discharged from, or died on, dedicated respiratory ward(s) in the 2020/21 financial year",Number of asthma coded emergency admissions  in the 2020/21 financial year ,"Number of asthma coded emergency admissions in 2020/21 financial year per 1,000 adult medical emergency admissions ","Total number of asthma coded emergency admissions who were discharged from, or died on, dedicated respiratory ward(s) in the 2020/21 financial year ","National average proportion of asthma coded emergency admissions who were discharged from, or died on, dedicated respiratory ward(s) in the 2020/21 financial year ",Number of available medical beds,Number of beds available on dedicated respiratory ward(s) ,Number of Level 2 beds available on dedicated respiratory ward(s),"Number of Level 2 beds available on dedicated respiratory ward(s) per 1,000 adult respiratory admissions",Hospital has High Dependency Unit(s) (HDUs)  to which respiratory patients can be admitted,Number of HDU beds available to which COPD and asthma patients can be admitted,"Number of HDU beds available to which COPD and asthma patients can be admitted per 10,000 adult medical emergency admissions",Hospital has Respiratory Support Unit (RSU) to which respiratory patients can be admitted,Number of RSU beds available to which COPD and asthma patients can be admitted,"Number of RSU beds available to which COPD and asthma patients can be admitted per 10,000 adult medical emergency admissions
",ST3 and above WTE,"ST3 and above 
Median (IQR) WTE per 1,000 adult emergency respiratory admissions","ST3 and above 
Median (IQR) WTE per 1,000 COPD emergency admissions","ST3 and above 
Median (IQR) WTE per 1,000 adult asthma emergency admissions",Respiratory Consultant (Filled) WTE,"Respiratory Consultant
Median (IQR) WTE per 1,000 adult emergency respiratory admissions","Respiratory Consultant
Median (IQR) WTE per 1,000 COPD emergency admissions","Respiratory Consultant
Median (IQR) WTE per 1,000 adult asthma emergency admissions",General Respiratory Nurse Specialist (Filled) WTE,"General Respiratory Nurse Specialist
Median (IQR) WTE per 1,000 adult emergency respiratory admissions","General Respiratory Nurse Specialist
Median (IQR) WTE per 1,000 COPD emergency admissions","General Respiratory Nurse Specialist
Median (IQR) WTE per 1,000 adult asthma emergency admissions",COPD Nurse Specialist (Filled) WTE,"COPD Nurse Specialist
Median (IQR) WTE per 1,000 adult emergency respiratory admissions","COPD Nurse Specialist
Median (IQR) WTE per 1,000 COPD emergency admissions",Asthma Nurse Specialist (Filled),"Asthma Nurse Specialist
Median (IQR) WTE per 1,000 adult emergency respiratory admissions","Asthma Nurse Specialist
Median (IQR) WTE per 1,000 adult asthma emergency admissions",Nurse Consultant (Filled) WTE,"Nurse Consultant
Median (IQR) WTE per 1,000 adult emergency respiratory admissions",Advanced Nurse Practitioner (Filled) WTE,"Advanced Nurse Practitioner
Median (IQR) WTE per 1,000 adult emergency respiratory admissions",Advanced Clinical Practitioner (Filled) WTE,"Advanced Clinical Practitioner
Median (IQR) WTE per 1,000 adult emergency respiratory admissions",Respiratory physicians operate a dedicated on-call rota at hospital for respiratory emergency admissions,Designated named clinical lead for COPD available,Designated named clinical lead for asthma available,COPD patients have access,Asthma patients have access,Smoking cessation service available that COPD & asthma patients can be signposted to ,"Weekdays 
(08:00 hrs ñ 18:30 hrs)",Weekends,Out of hours,No speciality triage available,"Weekdays
(08:00 hrs ñ 18:30 hrs)",Weekends,Out of hours,No on-call respiratory consultant available,"Weekdays
(08:00 hrs ñ 18:30 hrs)",Weekends,Out of hours,None,"Weekdays
(08:00 hrs ñ 18:30 hrs)",Weekends,Out of hours,None,"Weekdays
(08:00 hrs ñ 18:30 hrs)",Weekends,Out of hours,None,"Weekdays
(08:00 hrs ñ 18:30 hrs)",Weekends,Out of hours,None,"Weekdays
(08:00 hrs ñ 18:30 hrs)",Weekends,Out of hours,None,"Weekdays
(08:00 hrs ñ 18:30 hrs)",Weekends,Out of hours,None,"Weekdays
(08:00 hrs ñ 18:30 hrs)",Weekends,Out of hours,None,Hospital has Electronic Patient Record (EPR) system,"Name of EPR supplier 
(Free text)",Yes - based onsite,Yes - based within another hospital,Yes - based within the community,No,Is this/are these services available within 30 days of discharge,Hospital has severe asthma service,"If no, hospital has referral pathway to a severe asthma service",Not provided,Provided by hospital-based team,Provided jointly by hospital team and community team,Not provided,Provided by community-based team,Provided jointly by community and hospital team,Not provided,Provided hospital-based team,Provided by community-based team,Provided by single team working across community/secondary care interface,Not provided,Provided by hospital-based team,Provided by community-based team,Provided by single team working across community/secondary care interface,Not provided,Provided by hospital-based team,Provided by community-based team,Provided by single team working across community/secondary care interface,Not provided,Provided by hospital-based team,Provided by community-based team,Provided by single team working across community/secondary care interface,Not provided,Provided by hospital-based team,Provided by community-based team,Provided by single team working across community/secondary care interface,Not provided,Provided by hospital-based team,Provided by community-based team,Provided by single team working across community/secondary care interface,Regular MDT meeting between hospital and community teams for patients with COPD,"If yes, how frequently does the meeting occur",Respiratory consultant attends,Other member of respiratory specialist team attends,General practitioner attends,Ward nurse attends,Community nurse attends,Ward physiotherapist attends,Community physiotherapist attends,Ward pharmacist attends,Ward OT attends,Community pharmacist attends,Community OT attends,Smoking cessation counsellor attends,Psychologist attends,Other staff attend,Time within MDT meeting for developing local integrated respiratory services ,Frequency of survey of patient/carer views on respiratory service,Trust/Health Board has strategic group for respiratory services,Patient representation within strategic group,Young person has full record of condition,GP has full record of condition,Young person given opportunity to be seen without parents/carers,Transition plan agreed with paediatric and adult consultants,Named case worker assigned to assist signposting young person/family,No formal transition plan arrangements
London,Our Healthier South East London ,Lewisham and Greenwich NHS Trust,"Queen Elizabeth Hospital, Woolwich",16895,45,1856,69,707,42,148,21,78,5,10,13,376,27,0,0,Yes,6,4,No,Not applicable,Not applicable,3,1.6,4.2,38.5,6,3.2,8.5,76.9,1.6,0.9,2.3,20.5,0,0,0,0,0,0,0,0,0,0,0,0,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,cerner,No,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,Weekly,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Never,Yes,No,No,No,No,No,No,Yes
London,Our Healthier South East London ,Lewisham and Greenwich NHS Trust,University Hospital Lewisham,10132,34,1485,55,448,44,100,22,91,9,15,17,302,27,8,5,Yes,10,10,No,Not applicable,Not applicable,1,0.7,2.2,11,3.4,2.3,7.6,37.4,5,3.4,11.2,54.9,0,0,0,0,0,0,0.6,0.4,0,0,0,0,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Cerner,No,No,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Weekly,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Never,Yes,No,No,No,No,No,No,Yes
London,South West London Health and Care Partnership ,Croydon Health Services NHS Trust,Croydon University Hospital,17144,37,1568,56,453,26,68,15,123,7,27,22,469,28,5,3,Yes,7,4,Yes,0,0,2,1.3,4.4,16.3,4,2.6,8.8,32.5,7.6,4.9,16.9,62.1,0,0,0,0,0,0,0,0,1.8,1.1,0,0,No,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Cerner Millenium,Yes,No,Yes,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Weekly,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Less than once a year,No,,Yes,Yes,Yes,Yes,No,No
London,South West London Health and Care Partnership ,Epsom and St Helier University Hospitals NHS Trust,Epsom Hospital,2861,7,1994,60,828,289,71,9,1091,381,31,3,408,33,17,9,Yes,11,38,Yes,4,14,2,1,2.4,1.8,4,2,4.8,3.7,3.6,1.8,4.3,3.3,0.7,0.4,0.8,0.6,0.3,0.5,1,0.5,0,0,0,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,Not applicable,No,No,Yes,No,Not known,Yes,Not applicable,No,No,Yes,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,Weekly,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,Yes,3-4 times a year,Not known,,No,No,No,No,No,Yes
London,South West London Health and Care Partnership ,Epsom and St Helier University Hospitals NHS Trust,St Helier Hospital,4621,7,3232,162,1585,343,159,10,1646,356,54,3,635,20,18,6,Yes,15,33,Yes,4,9,3,0.9,1.9,1.8,3,0.9,1.9,1.8,4,1.2,2.5,2.4,1,0.3,0.6,1,0.3,0.6,0.7,0.2,1,0.3,0,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Not applicable,No,No,Yes,No,Not known,Yes,Not applicable,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,Yes,Weekly,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,Yes,1-2 times a year,Not known,,No,No,No,No,No,Yes
London,South West London Health and Care Partnership ,Kingston Hospital NHS Foundation Trust,Kingston Hospital,21823,89,1002,33,470,22,101,22,105,5,31,30,246,30,0,0,Yes,5,2,No,Not applicable,Not applicable,4,4,8.5,38.1,6,6,12.8,57.1,1,1,2.1,9.5,0,0,0,0,0,0,1,1,0,0,4,4,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,Cerner,No,No,Yes,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,No,Never,Yes,No,No,No,No,No,No,Yes
London,South West London Health and Care Partnership ,St George's University Hospitals NHS Foundation Trust,St George's Hospital,45383,173,11604,505,379,8,18,5,133,3,7,5,262,23,6,1,Yes,24,5,No,Not applicable,Not applicable,4,0.3,10.6,30.1,7,0.6,18.5,52.6,2,0.2,5.3,15,2,0.2,5.3,2,0.2,15,1,0.1,0,0,0,0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Cerner,Yes,No,Yes,No,Yes,Yes,Not applicable,No,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,,,,,,,,,,,,,,,,No,Continuous (every patient),Yes,No,No,Yes,Yes,Yes,No,No
Midlands ,Coventry and Warwickshire Health and Care Partnership ,George Eliot Hospital NHS Trust,George Eliot Hospital,7502,21,1263,Not applicable,450,60,No dedicated respiratory ward,No dedicated respiratory ward,70,9,No dedicated respiratory ward,No dedicated respiratory ward,352,No dedicated respiratory ward,No dedicated respiratory ward,No dedicated respiratory ward,Yes,8,11,No,Not applicable,Not applicable,4,3.2,8.9,57.1,4,3.2,8.9,57.1,0,0,0,0,2,1.6,4.4,0.8,0.6,11.4,0,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,Lorenzo,Yes,No,No,No,Not known,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,Yes,Monthly,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,Less than once a year,Not known,,No,No,No,No,No,Yes
Midlands ,Coventry and Warwickshire Health and Care Partnership ,South Warwickshire NHS Foundation Trust,Warwick Hospital,20399,49,560,26,242,12,1,0,120,6,0,0,417,22,3,5,No,Not applicable,Not applicable,No,Not applicable,Not applicable,3,5.4,12.4,25,4.8,8.6,19.8,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Evolve,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,No,,,,,,,,,,,,,,,,No,Never,Yes,No,No,No,No,No,No,Yes
Midlands ,Coventry and Warwickshire Health and Care Partnership ,University Hospitals Coventry and Warwickshire NHS Trust,University Hospital Coventry,54708,87,3169,48,1345,25,372,28,210,4,60,29,631,66,0,0,Yes,56,10,Yes,11,2,4.7,1.5,3.5,22.3,9.2,2.9,6.8,43.8,3.6,1.1,2.7,17.1,3.1,1,2.3,0,0,0,0,0,2,0.6,0,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Not applicable,No,No,Yes,No,Yes,Yes,Not applicable,No,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,Weekly,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,Continuous (every patient),Yes,No,Yes,Yes,Yes,Yes,Yes,No
Midlands ,Herefordshire and Worcestshire Health and Care NHS Trust ,Worcestershire Acute Hospitals NHS Trust,Worcestershire Royal Hospital,24822,62,3806,71,1327,54,234,18,109,4,31,28,403,54,4,1,Yes,11,4,Yes,20,8,6.3,1.7,4.7,57.6,8.8,2.3,6.6,80.7,8.1,2.1,6.1,74.8,8,2.1,6,0,0,0,0,0,6.2,1.6,2,0.5,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,EZ notes,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,Yes,Monthly,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Less than once a year,Not known,,No,No,No,No,No,Yes
Midlands ,Herefordshire and Worcestshire Health and Care NHS Trust ,Wye Valley NHS Trust,County Hospital Hereford,15387,89,1286,37,405,26,No dedicated respiratory ward,No dedicated respiratory ward,61,4,No dedicated respiratory ward,No dedicated respiratory ward,173,35,4,3,Yes,8,5,No,Not applicable,Not applicable,0,0,0,0,4,3.1,9.9,65.6,5,3.9,12.3,82,1,0.8,2.5,0,0,0,0,0,1,0.8,0,0,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,epma,No,No,No,Yes,Not applicable,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,Fortnightly,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Less than once a year,Yes,Not known,No,No,No,Yes,No,No
Midlands ,Joined Up Care Derbyshire ,University Hospitals of Derby and Burton NHS Foundation Trust,Queens Hospital,9771,49,1888,61,1005,103,391,39,51,5,29,57,201,31,2,1,Yes,10,10,No,Not applicable,Not applicable,1,0.5,1,19.6,4.6,2.4,4.6,90.2,2.4,1.3,2.4,47.1,0.5,0.3,0.5,0.5,0.3,9.8,0,0,0,0,0,0,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,meditech,No,No,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,No,Never,Not known,,No,No,No,No,No,Yes
Midlands ,Joined Up Care Derbyshire ,University Hospitals of Derby and Burton NHS Foundation Trust,Royal Derby Hospital,29464,60,4130,52,2264,77,718,32,205,7,113,55,489,79,8,2,Yes,17,6,Yes,4,1,3,0.7,1.3,14.6,16,3.9,7.1,78,8,1.9,3.5,39,2,0.5,0.9,3,0.7,14.6,0,0,0,0,3,0.7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Not applicable,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,Yes,Weekly,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,Never,Yes,No,No,Yes,Yes,Yes,No,No
Midlands ,"Leicester, Leicestershire and Rutland ",University Hospitals of Leicester NHS Trust,Glenfield Hospital,79695,255,6748,46,1671,21,1447,87,505,6,483,96,312,148,9,1,No,Not applicable,Not applicable,No,Not applicable,Not applicable,11.8,1.7,7.1,23.4,25,3.7,15,49.5,1,0.1,0.6,2,4.4,0.7,2.6,6.5,1,12.9,0,0,2,0.3,0,0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Allscripts gateway,Yes,Yes,Yes,No,Not known,Yes,Not applicable,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,Weekly,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Never,Yes,No,No,No,No,No,No,Yes
Midlands ,Lincolnshire ,United Lincolnshire Hospitals NHS Trust,Grantham And District General Hospital,1461,22,152,Not applicable,28,19,No dedicated respiratory ward,No dedicated respiratory ward,17,12,No dedicated respiratory ward,No dedicated respiratory ward,68,No dedicated respiratory ward,No dedicated respiratory ward,No dedicated respiratory ward,No,Not applicable,Not applicable,No,Not applicable,Not applicable,1,6.6,35.7,58.8,1,6.6,35.7,58.8,2.6,17.1,92.9,152.9,0,0,0,0,0,0,0,0,0,0,0,0,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Not applicable,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,No,Never,Yes,Yes,No,No,No,No,No,Yes
Midlands ,Lincolnshire ,United Lincolnshire Hospitals NHS Trust,Lincoln County Hospital,22425,69,1854,66,628,28,135,22,74,3,12,16,323,28,0,0,Yes,4,2,Yes,10,5,0,0,0,0,5,2.7,8,67.6,0.9,0.5,1.4,11.6,0,0,0,0,0,0,0,0,0,0,2.6,1.4,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Not applicable,No,No,Yes,No,Not known,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,No,Yes,Monthly,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Never,Yes,No,No,No,No,No,No,Yes
Midlands ,Lincolnshire ,United Lincolnshire Hospitals NHS Trust,Pilgrim Hospital,15500,65,1464,59,618,40,178,29,62,4,22,36,238,25,0,0,Yes,4,3,No,Not applicable,Not applicable,0,0,0,0,2,1.4,3.2,32.3,2.8,1.9,4.5,45.2,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Not applicable,No,No,Yes,No,Not known,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,Monthly,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Never,Yes,No,No,No,No,No,No,Yes
Midlands ,Live Healthy Live Happy Birmingham and Solihull ,University Hospitals Birmingham NHS Foundation Trust,Birmingham Heartlands Hospital,26419,52,3306,49,1074,41,354,33,312,12,113,36,511,68,6,2,Yes,8,3,No,Not applicable,Not applicable,7.6,2.3,7.1,24.4,12,3.6,11.2,38.5,0,0,0,0,5,1.5,4.7,4,1.2,12.8,0,0,0,0,1,0.3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,developed in house,Yes,Yes,Yes,No,No,Yes,Not applicable,Yes,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Weekly,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Yes,Less than once a year,Yes,No,Yes,Yes,Yes,Yes,Yes,No
Midlands ,Live Healthy Live Happy Birmingham and Solihull ,University Hospitals Birmingham NHS Foundation Trust,Good Hope General Hospital,18222,51,2616,93,878,48,195,22,179,10,42,24,360,28,0,0,Yes,7,4,No,Not applicable,Not applicable,3,1.1,3.4,16.8,7,2.7,8,39.1,2,0.8,2.3,11.2,1,0.4,1.1,0,0,0,0,0,0,0,0,0,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,In house,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,Yes,Less than once a year,Yes,No,Yes,Yes,Yes,Yes,Yes,No
